"timestamp","position_lat","position_long","altitude","heart_rate","cadence","temperature","distance","speed","vertical_speed","File_Path","activity","HRzone","datetime","year","date","seconds"
"2020-12-29 22:22:29",41.3622719608247,-122.225990965962,NA,52,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:22:29",2020,"2020-12-29","22:22:29"
"2020-12-29 22:22:33",41.3622800074518,-122.226015022025,NA,52,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:22:33",2020,"2020-12-29","22:22:33"
"2020-12-29 22:22:37",41.3623000402004,-122.226007981226,NA,50,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:22:37",2020,"2020-12-29","22:22:37"
"2020-12-29 22:22:42",41.3623179774731,-122.225997000933,NA,49,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:22:42",2020,"2020-12-29","22:22:42"
"2020-12-29 22:22:45",41.3623380102217,-122.225987026468,NA,50,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:22:45",2020,"2020-12-29","22:22:45"
"2020-12-29 22:22:47",41.362359970808,-122.225977974012,NA,51,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:22:47",2020,"2020-12-29","22:22:47"
"2020-12-29 22:22:49",41.3623840268701,-122.225965987891,NA,NA,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring",NA,"2020-12-29 22:22:49",2020,"2020-12-29","22:22:49"
"2020-12-29 22:22:52",41.3624069932848,-122.225976968184,NA,51,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:22:52",2020,"2020-12-29","22:22:52"
"2020-12-29 22:22:54",41.3624250143766,-122.225983003154,NA,51,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:22:54",2020,"2020-12-29","22:22:54"
"2020-12-29 22:22:58",41.3624410238117,-122.225995995104,NA,50,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:22:58",2020,"2020-12-29","22:22:58"
"2020-12-29 22:23:02",41.3624589610845,-122.226003035903,NA,48,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:02",2020,"2020-12-29","22:23:02"
"2020-12-29 22:23:06",41.3624830171466,-122.225994989276,NA,48,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:06",2020,"2020-12-29","22:23:06"
"2020-12-29 22:23:10",41.3625049777329,-122.225989038125,2315.8,50,33,20,7656,0.8,0.12,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:10",2020,"2020-12-29","22:23:10"
"2020-12-29 22:23:13",41.3625270221382,-122.225984008983,NA,49,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:13",2020,"2020-12-29","22:23:13"
"2020-12-29 22:23:16",41.3625509943813,-122.225976968184,NA,52,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:16",2020,"2020-12-29","22:23:16"
"2020-12-29 22:23:22",41.3625720329583,-122.225979985669,NA,54,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:22",2020,"2020-12-29","22:23:22"
"2020-12-29 22:23:26",41.3625759724528,-122.225949978456,NA,52,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:26",2020,"2020-12-29","22:23:26"
"2020-12-29 22:23:33",41.3625960052013,-122.225943021476,NA,50,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:33",2020,"2020-12-29","22:23:33"
"2020-12-29 22:23:38",41.3626150321215,-122.225935980678,NA,49,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:38",2020,"2020-12-29","22:23:38"
"2020-12-29 22:23:42",41.3626329693943,-122.225925000384,NA,46,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:42",2020,"2020-12-29","22:23:42"
"2020-12-29 22:23:44",41.362656019628,-122.225912008435,NA,44,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:44",2020,"2020-12-29","22:23:44"
"2020-12-29 22:23:47",41.362676974386,-122.22590203397,NA,44,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:47",2020,"2020-12-29","22:23:47"
"2020-12-29 22:23:50",41.3626990187913,-122.225904967636,2320.4,48,31,20,7681,0.7,0.1,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:50",2020,"2020-12-29","22:23:50"
"2020-12-29 22:23:52",41.3627260085195,-122.225898010656,NA,46,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:52",2020,"2020-12-29","22:23:52"
"2020-12-29 22:23:54",41.3627479691058,-122.225889964029,NA,47,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:54",2020,"2020-12-29","22:23:54"
"2020-12-29 22:23:57",41.3627730309963,-122.225888036191,NA,48,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:57",2020,"2020-12-29","22:23:57"
"2020-12-29 22:23:59",41.3627909682691,-122.225885018706,NA,49,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:23:59",2020,"2020-12-29","22:23:59"
"2020-12-29 22:24:01",41.3628130126745,-122.225877977908,NA,48,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:01",2020,"2020-12-29","22:24:01"
"2020-12-29 22:24:04",41.3628379907459,-122.225877977908,NA,48,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:04",2020,"2020-12-29","22:24:04"
"2020-12-29 22:24:08",41.3628580234945,-122.225871020928,NA,49,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:08",2020,"2020-12-29","22:24:08"
"2020-12-29 22:24:11",41.362870009616,-122.225852999836,NA,NA,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring",NA,"2020-12-29 22:24:11",2020,"2020-12-29","22:24:11"
"2020-12-29 22:24:14",41.3628909643739,-122.225836990401,NA,47,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:14",2020,"2020-12-29","22:24:14"
"2020-12-29 22:24:18",41.3629049621522,-122.225821986794,NA,46,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:18",2020,"2020-12-29","22:24:18"
"2020-12-29 22:24:21",41.3629249949008,-122.225811006501,NA,46,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:21",2020,"2020-12-29","22:24:21"
"2020-12-29 22:24:25",41.3629420101643,-122.225800026208,NA,NA,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring",NA,"2020-12-29 22:24:25",2020,"2020-12-29","22:24:25"
"2020-12-29 22:24:29",41.362964976579,-122.22578602843,NA,46,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:29",2020,"2020-12-29","22:24:29"
"2020-12-29 22:24:32",41.3629870209843,-122.225790973753,NA,46,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:32",2020,"2020-12-29","22:24:32"
"2020-12-29 22:24:35",41.3630069699138,-122.225788962096,NA,46,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:35",2020,"2020-12-29","22:24:35"
"2020-12-29 22:24:38",41.363025996834,-122.225768007338,NA,46,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:38",2020,"2020-12-29","22:24:38"
"2020-12-29 22:24:43",41.3630489632487,-122.225763984025,NA,48,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:43",2020,"2020-12-29","22:24:43"
"2020-12-29 22:24:47",41.3630730193108,-122.225759038702,NA,53,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:47",2020,"2020-12-29","22:24:47"
"2020-12-29 22:24:52",41.3630949798971,-122.225743029267,NA,53,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:24:52",2020,"2020-12-29","22:24:52"
"2020-12-29 22:24:57",41.3631040323526,-122.225716039538,NA,NA,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring",NA,"2020-12-29 22:24:57",2020,"2020-12-29","22:24:57"
"2020-12-29 22:25:01",41.3631200417876,-122.225690977648,NA,49,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:01",2020,"2020-12-29","22:25:01"
"2020-12-29 22:25:05",41.3631349615753,-122.225674968213,NA,48,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:05",2020,"2020-12-29","22:25:05"
"2020-12-29 22:25:09",41.3631470315158,-122.225648984313,NA,50,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:09",2020,"2020-12-29","22:25:09"
"2020-12-29 22:25:13",41.3631620351225,-122.225636998191,NA,54,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:13",2020,"2020-12-29","22:25:13"
"2020-12-29 22:25:16",41.3631770387292,-122.22561202012,NA,54,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:16",2020,"2020-12-29","22:25:16"
"2020-12-29 22:25:18",41.3631900306791,-122.225591987371,NA,53,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:18",2020,"2020-12-29","22:25:18"
"2020-12-29 22:25:20",41.363203022629,-122.2255670093,2330.6,50,28,20,7747,0.7,0.12,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:20",2020,"2020-12-29","22:25:20"
"2020-12-29 22:25:26",41.3632200378925,-122.225526021793,NA,48,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:26",2020,"2020-12-29","22:25:26"
"2020-12-29 22:25:29",41.3632269948721,-122.225499032065,NA,NA,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring",NA,"2020-12-29 22:25:29",2020,"2020-12-29","22:25:29"
"2020-12-29 22:25:32",41.3632369693369,-122.225475981832,NA,46,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:32",2020,"2020-12-29","22:25:32"
"2020-12-29 22:25:37",41.3632499612868,-122.22545796074,NA,47,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:37",2020,"2020-12-29","22:25:37"
"2020-12-29 22:25:40",41.3632659707218,-122.225441029295,2334,48,37,20,7760,0.7,0.18,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:40",2020,"2020-12-29","22:25:40"
"2020-12-29 22:25:43",41.3632809743285,-122.225428037345,NA,49,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:43",2020,"2020-12-29","22:25:43"
"2020-12-29 22:25:47",41.3632969837636,-122.22540599294,NA,50,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:47",2020,"2020-12-29","22:25:47"
"2020-12-29 22:25:49",41.363313999027,-122.225397024304,NA,50,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:49",2020,"2020-12-29","22:25:49"
"2020-12-29 22:25:53",41.3633359596133,-122.225382020697,NA,49,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:53",2020,"2020-12-29","22:25:53"
"2020-12-29 22:25:56",41.3633569981903,-122.225375985727,NA,50,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:56",2020,"2020-12-29","22:25:56"
"2020-12-29 22:25:59",41.363379964605,-122.225383026525,NA,52,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:25:59",2020,"2020-12-29","22:25:59"
"2020-12-29 22:26:02",41.3633999973536,-122.225391995162,NA,51,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:26:02",2020,"2020-12-29","22:26:02"
"2020-12-29 22:26:05",41.3634180184454,-122.225384032354,NA,50,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:26:05",2020,"2020-12-29","22:26:05"
"2020-12-29 22:26:08",41.3634379673749,-122.225375985727,NA,48,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:26:08",2020,"2020-12-29","22:26:08"
"2020-12-29 22:26:11",41.3634610176086,-122.225368022919,NA,46,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:26:11",2020,"2020-12-29","22:26:11"
"2020-12-29 22:26:14",41.3634780328721,-122.225358970463,NA,47,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:26:14",2020,"2020-12-29","22:26:14"
"2020-12-29 22:26:19",41.3635009992868,-122.225363999605,NA,47,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:26:19",2020,"2020-12-29","22:26:19"
"2020-12-29 22:26:22",41.3635190203786,-122.225363999605,NA,47,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:26:22",2020,"2020-12-29","22:26:22"
"2020-12-29 22:26:29",41.3635379634798,-122.225365005434,NA,45,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:26:29",2020,"2020-12-29","22:26:29"
"2020-12-29 22:27:13",41.3635500334203,-122.225342961028,NA,60,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:27:13",2020,"2020-12-29","22:27:13"
"2020-12-29 22:27:24",41.3635689765215,-122.225342961028,NA,57,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:27:24",2020,"2020-12-29","22:27:24"
"2020-12-29 22:27:44",41.3635510392487,-122.225339021534,NA,58,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:27:44",2020,"2020-12-29","22:27:44"
"2020-12-29 22:28:20",41.3635429926217,-122.225361987948,2343.2,58,45,20,NA,0,0,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:28:20",2020,"2020-12-29","22:28:20"
"2020-12-29 22:28:40",41.3635289948434,-122.225382020697,2342.6,54,42,20,NA,0.4,0,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:28:40",2020,"2020-12-29","22:28:40"
"2020-12-29 22:29:01",41.3635480217636,-122.225376991555,NA,59,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:29:01",2020,"2020-12-29","22:29:01"
"2020-12-29 22:29:40",41.3635330181569,-122.225398030132,2342.4,54,67,20,NA,0,0.02,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:29:40",2020,"2020-12-29","22:29:40"
"2020-12-29 22:30:40",41.3635370414704,-122.22543197684,2343.2,58,42,20,NA,0,0,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:30:40",2020,"2020-12-29","22:30:40"
"2020-12-29 22:30:50",41.3635180145502,-122.225426025689,2343.4,54,51,20,7813,0,0.02,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:30:50",2020,"2020-12-29","22:30:50"
"2020-12-29 22:31:03",41.3635009992868,-122.225415967405,NA,63,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:31:03",2020,"2020-12-29","22:31:03"
"2020-12-29 22:31:42",41.363491024822,-122.22539300099,NA,53,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:31:42",2020,"2020-12-29","22:31:42"
"2020-12-29 22:31:56",41.3635080400854,-122.225411022082,NA,56,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:31:56",2020,"2020-12-29","22:31:56"
"2020-12-29 22:32:16",41.3635210320354,-122.225430971012,NA,60,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:32:16",2020,"2020-12-29","22:32:16"
"2020-12-29 22:32:23",41.3635089620948,-122.225413033739,NA,56,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:32:23",2020,"2020-12-29","22:32:23"
"2020-12-29 22:32:35",41.3634999934584,-122.225391995162,NA,53,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:32:35",2020,"2020-12-29","22:32:35"
"2020-12-29 22:33:11",41.3635139912367,-122.22540599294,NA,55,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:33:11",2020,"2020-12-29","22:33:11"
"2020-12-29 22:33:34",41.3635119795799,-122.225430971012,NA,48,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:33:34",2020,"2020-12-29","22:33:34"
"2020-12-29 22:33:53",41.3635040167719,-122.225454021245,NA,55,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:33:53",2020,"2020-12-29","22:33:53"
"2020-12-29 22:34:34",41.3634999934584,-122.225429965183,NA,60,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:34:34",2020,"2020-12-29","22:34:34"
"2020-12-29 22:35:11",41.3635180145502,-122.225442035124,NA,75,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:35:11",2020,"2020-12-29","22:35:11"
"2020-12-29 22:35:37",41.3635119795799,-122.225413033739,NA,84,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:35:37",2020,"2020-12-29","22:35:37"
"2020-12-29 22:35:57",41.36349898763,-122.225436000153,NA,93,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:35:57",2020,"2020-12-29","22:35:57"
"2020-12-29 22:36:09",41.3634920306504,-122.225406998768,NA,86,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:36:09",2020,"2020-12-29","22:36:09"
"2020-12-29 22:37:59",41.3634799607098,-122.225387971848,NA,105,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:37:59",2020,"2020-12-29","22:37:59"
"2020-12-29 22:40:39",41.3634809665382,-122.225363999605,NA,92,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:40:39",2020,"2020-12-29","22:40:39"
"2020-12-29 22:40:46",41.3634669687599,-122.225346984342,NA,94,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:40:46",2020,"2020-12-29","22:40:46"
"2020-12-29 22:41:00",41.3634470198303,-122.225345978513,2351,99,54,23,NA,0,0.02,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:00",2020,"2020-12-29","22:41:00"
"2020-12-29 22:41:01",41.3634269870818,-122.225357964635,NA,104,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:01",2020,"2020-12-29","22:41:01"
"2020-12-29 22:41:02",41.3634030148387,-122.225389983505,NA,104,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:02",2020,"2020-12-29","22:41:02"
"2020-12-29 22:41:03",41.3633709959686,-122.225433988497,NA,103,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:03",2020,"2020-12-29","22:41:03"
"2020-12-29 22:41:04",41.363335037604,-122.225471958518,NA,102,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:04",2020,"2020-12-29","22:41:04"
"2020-12-29 22:41:05",41.3633030187339,-122.225495008752,NA,101,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:05",2020,"2020-12-29","22:41:05"
"2020-12-29 22:41:06",41.3632709998637,-122.225517975166,NA,100,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:06",2020,"2020-12-29","22:41:06"
"2020-12-29 22:41:07",41.3632350414991,-122.225549994037,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:07",2020,"2020-12-29","22:41:07"
"2020-12-29 22:41:08",41.3631910365075,-122.225589975715,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:08",2020,"2020-12-29","22:41:08"
"2020-12-29 22:41:09",41.3631420023739,-122.225617971271,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:09",2020,"2020-12-29","22:41:09"
"2020-12-29 22:41:10",41.3630929682404,-122.225632974878,2345.2,99,48,23,7890,2.8,0,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:10",2020,"2020-12-29","22:41:10"
"2020-12-29 22:41:11",41.3630560040474,-122.225660970435,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:11",2020,"2020-12-29","22:41:11"
"2020-12-29 22:41:12",41.3630199618638,-122.225691983476,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:12",2020,"2020-12-29","22:41:12"
"2020-12-29 22:41:13",41.3629840034992,-122.225706987083,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:13",2020,"2020-12-29","22:41:13"
"2020-12-29 22:41:14",41.362951984629,-122.225711010396,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:14",2020,"2020-12-29","22:41:14"
"2020-12-29 22:41:15",41.3629339635372,-122.225703969598,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:15",2020,"2020-12-29","22:41:15"
"2020-12-29 22:41:18",41.3629130087793,-122.225687038153,NA,100,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:18",2020,"2020-12-29","22:41:18"
"2020-12-29 22:41:34",41.3628929760307,-122.225690977648,NA,96,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:34",2020,"2020-12-29","22:41:34"
"2020-12-29 22:41:38",41.3628799840808,-122.225729031488,NA,96,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:38",2020,"2020-12-29","22:41:38"
"2020-12-29 22:41:39",41.362877972424,-122.225756021217,NA,96,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:39",2020,"2020-12-29","22:41:39"
"2020-12-29 22:41:41",41.3628850132227,-122.225796002895,NA,95,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:41",2020,"2020-12-29","22:41:41"
"2020-12-29 22:41:42",41.3628860190511,-122.225822992623,NA,94,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:42",2020,"2020-12-29","22:41:42"
"2020-12-29 22:41:43",41.3628860190511,-122.225852999836,NA,94,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:43",2020,"2020-12-29","22:41:43"
"2020-12-29 22:41:44",41.3628840073943,-122.225887030363,NA,93,NA,NA,NA,NA,NA,"Move_2020_12_29_10_26_43_Ski_touring.fit","SkiTouring","R","2020-12-29 22:41:44",2020,"2020-12-29","22:41:44"
